index,price,type,sqfeet,beds,baths,lat,long
1640,1243,apartment,1192,2,2.0,32.2898,-95.3277
1641,925,apartment,724,1,1.0,30.14,-94.1604
1642,1170,apartment,1156,2,2.0,29.2635,-94.8344
1643,1020,apartment,752,1,1.0,30.638,-96.294
1644,795,apartment,670,1,1.0,33.5356,-101.93
1645,589,apartment,480,0,1.0,30.619,-96.3185
1646,625,apartment,900,2,1.0,26.2661,-98.269
1647,1089,apartment,1340,3,2.5,30.7061,-95.5495
1648,760,apartment,850,2,2.0,30.6189,-96.3154
1649,885,apartment,850,2,1.5,33.9675,-98.6868
1650,2179,apartment,1104,2,2.0,32.0199,-102.148
1651,550,apartment,480,1,1.0,30.6327,-96.3662
1652,615,apartment,364,0,1.0,35.1653,-101.884
1653,760,apartment,653,1,1.0,29.7136,-95.5389
1654,695,apartment,985,2,2.0,26.3145,-98.182
1655,835,apartment,661,1,1.0,29.5298,-95.0334
1656,524,apartment,699,1,1.0,33.1345,-95.5922
1657,1265,apartment,795,1,1.0,30.2166,-97.8508
1658,700,apartment,647,1,1.0,28.809,-96.9993
1659,1340,apartment,1090,2,2.0,29.7358,-95.5435
1660,916,apartment,510,0,1.0,32.8132,-96.8142
1661,956,apartment,1224,3,2.0,33.6975,-101.905
1662,1,apartment,1190,3,2.0,33.1777,-96.6372
1663,707,apartment,656,1,1.0,29.397,-94.9203
1664,1095,apartment,670,1,1.0,30.2063,-97.7956
1665,869,apartment,691,1,1.0,30.0931,-94.1899
1666,1375,apartment,1052,2,2.0,29.7565,-98.1983
1667,769,apartment,759,2,1.0,32.4239,-99.7961
1668,884,apartment,774,1,1.0,31.2029,-97.9301
1669,1070,apartment,1308,2,2.0,33.5924,-101.937
1670,1050,apartment,880,2,2.0,29.2983,-94.793
1671,1005,apartment,950,2,2.0,29.3309,-98.5054
1672,1255,apartment,1066,2,2.0,29.7229,-98.0742
1673,1199,condo,1298,2,1.5,27.7226,-97.375
1674,950,house,1650,4,2.0,32.5312,-94.3676
1675,1175,apartment,1034,2,2.0,30.14,-94.1604
1676,1300,apartment,1050,3,2.0,29.8754,-97.9404
1677,1235,condo,1883,4,1.5,27.7894,-97.4662
1678,1161,apartment,1150,3,2.0,29.5173,-98.3217
1679,1000,apartment,1073,2,2.0,33.5491,-101.751
1680,1420,apartment,1250,2,2.0,29.7359,-95.6228
1681,950,house,1128,3,2.0,32.3395,-99.6698
1682,990,apartment,985,2,2.0,29.5612,-98.6117
1683,670,apartment,565,1,1.0,31.7411,-106.302
1684,1630,house,1050,3,2.0,30.1876,-97.7472
1685,1145,apartment,672,1,1.0,30.1743,-97.8225
1686,615,apartment,364,0,1.0,35.1653,-101.884
1687,1375,apartment,1025,2,2.0,30.2428,-97.7658
1688,1592,apartment,604,1,1.0,30.2638,-97.7166
1689,1539,apartment,1273,3,2.0,30.638,-96.294
1690,425,house,471,1,1.0,32.5796,-99.6635
1691,709,apartment,663,1,1.0,30.7381,-95.5882
1692,852,apartment,912,2,1.5,32.4001,-99.7691
1693,1255,apartment,829,1,1.0,32.9726,-97.0424
1694,955,apartment,975,2,2.0,33.5282,-101.909
1695,855,apartment,660,1,1.0,29.2635,-94.8344
1696,1199,apartment,1239,3,2.0,30.6189,-96.3154
1697,1030,apartment,720,1,1.0,32.0395,-102.107
1698,709,apartment,661,1,1.0,31.0917,-97.3648
1699,700,apartment,900,2,2.0,31.5415,-97.1149
1700,600,townhouse,975,2,1.5,31.0863,-97.7824
1701,749,apartment,550,1,1.0,30.6045,-96.3123
1702,615,apartment,550,1,1.0,27.7469,-97.392
1703,530,apartment,1060,3,3.0,30.6045,-96.3123
1704,863,apartment,758,2,1.0,30.6755,-96.3503
1705,1025,apartment,1073,2,2.0,33.5924,-101.937
1706,700,apartment,1228,3,2.0,32.4726,-100.398
1707,1347,apartment,845,1,0.0,30.249,-97.8414
1708,1325,apartment,806,1,1.0,30.2063,-97.7956
1709,1064,apartment,689,1,1.0,29.8754,-97.9404
1710,1100,apartment,1230,2,2.0,33.5924,-101.937
1711,849,apartment,587,1,1.0,30.5118,-96.3171
1712,1008,apartment,750,1,1.0,30.0377,-95.5326
1713,895,apartment,1090,2,2.0,32.4366,-99.79
1714,615,apartment,364,0,1.0,35.1653,-101.884
1715,564,apartment,1252,4,4.0,31.5171,-97.1198
1716,615,apartment,752,1,1.0,31.11,-97.7637
1717,1539,apartment,1273,3,2.0,30.638,-96.294
1718,759,apartment,576,1,1.0,27.677,-97.365
1719,629,apartment,350,0,1.0,29.4711,-98.5356
1720,1145,apartment,775,1,1.0,30.43,-97.8326
1721,389,apartment,1107,4,2.0,30.6112,-96.3048
1722,1200,apartment,904,2,2.0,29.5613,-97.9628
1723,1399,apartment,1088,2,2.0,29.7229,-98.0742
1724,1285,apartment,1018,2,2.0,32.7491,-96.4598
1725,1670,apartment,759,1,1.0,31.9235,-102.292
1726,1307,apartment,650,1,1.0,30.2493,-97.7663
1727,1065,apartment,858,2,1.0,30.3073,-97.6696
1728,800,apartment,725,2,1.5,33.9519,-98.5145
1729,670,apartment,650,2,1.0,31.7089,-106.329
1730,1260,apartment,1355,3,2.0,33.5924,-101.937
1731,1250,house,1700,4,2.0,33.58,-101.934
1732,939,apartment,953,2,1.5,30.7028,-95.542
1733,805,apartment,956,2,1.0,32.8046,-96.7127
1734,1149,house,1432,3,2.5,29.5177,-98.7583
1735,1540,apartment,907,1,1.0,32.7817,-96.8059
1736,925,apartment,820,2,1.0,31.078000000000007,-97.7145
1737,938,apartment,896,2,1.0,29.5173,-98.3217
1738,750,duplex,700,1,1.0,31.7321,-106.363
1739,1439,apartment,933,2,2.0,32.0276,-102.148
1740,915,apartment,645,1,1.0,29.8754,-97.9404
1741,905,apartment,806,1,1.0,29.7229,-98.0742
1742,1155,apartment,1051,2,2.0,29.5298,-95.0334
1743,700,apartment,700,1,1.0,29.5189,-98.6006
1744,1599,apartment,1431,3,3.0,30.6582,-96.3351
1745,975,manufactured,1216,3,2.0,32.419000000000004,-95.2106
1746,699,apartment,840,2,1.0,31.8391,-106.546
1747,548,apartment,1000,2,2.0,35.1615,-101.879
1748,838,apartment,485,1,1.0,31.5493,-97.1267
1749,925,apartment,946,2,2.0,33.5355,-101.93
1750,760,apartment,900,3,1.0,35.2049,-101.871
1751,695,apartment,781,2,1.0,32.4442,-99.7033
1752,1594,apartment,839,1,1.0,31.9235,-102.292
1753,704,apartment,912,2,1.0,25.9443,-97.5037
1754,530,house,660,2,2.0,31.7584,-106.478
1755,520,apartment,766,1,1.0,26.4481,-98.2842
1756,849,apartment,880,2,1.5,30.6224,-96.3498
1757,675,apartment,1,1,1.0,33.8712,-98.5127
1758,1150,condo,2086,5,2.5,27.7896,-97.4672
1759,1095,apartment,1217,2,2.0,30.0321,-95.4379
1760,1079,apartment,876,2,2.0,29.5613,-97.9628
1761,779,apartment,827,2,1.5,30.6045,-96.3123
1762,807,apartment,1100,2,2.0,33.5196,-101.862
1763,792,apartment,886,1,1.0,29.8188,-95.1638
1764,1125,apartment,974,2,2.0,29.8754,-97.9404
1765,789,apartment,600,1,1.0,33.0005,-96.8314
1766,615,apartment,364,0,1.0,35.1653,-101.884
1767,843,apartment,674,1,1.0,29.5652,-98.4772
1768,975,apartment,775,1,1.5,32.8565,-96.5999
1769,799,apartment,300,1,1.0,35.1898,-101.934
1770,1350,house,1220,3,2.0,30.5875,-96.3084
1771,830,apartment,1096,2,2.0,32.4178,-99.7694
1772,845,apartment,652,1,1.0,27.6758,-97.3475
1773,945,apartment,890,2,2.0,27.6758,-97.3475
1774,699,apartment,803,2,1.0,30.6045,-96.3123
1775,800,apartment,1005,2,2.0,27.5613,-99.4675
1776,1490,apartment,968,2,0.0,33.1186,-96.6773
1777,695,apartment,659,1,1.0,31.5261,-97.184
1778,436,house,1236,3,2.0,27.6566,-97.4818
1779,645,apartment,1437,4,4.5,29.8986,-97.9606
1780,950,apartment,826,2,1.0,29.5173,-95.0963
1781,1295,apartment,806,1,1.0,32.8247,-97.0503
1782,1259,apartment,960,2,2.0,32.0351,-102.134
1783,1005,apartment,757,1,1.0,32.7829,-97.1114
1784,1002,apartment,623,1,1.0,29.5719,-95.0371
1785,675,apartment,700,2,1.0,31.7089,-106.329
1786,939,apartment,953,2,1.5,30.7028,-95.542
1787,1358,apartment,700,1,1.0,30.3649,-97.6827
1788,615,apartment,522,1,1.0,31.8552,-106.435
1789,925,apartment,817,2,1.0,27.6758,-97.3475
1790,1219,apartment,1052,2,2.0,27.5663,-99.4994
1791,1109,apartment,903,2,1.0,29.5298,-95.0334
1792,945,apartment,700,1,1.0,31.7346,-95.5332
1793,1600,apartment,1191,2,2.0,32.6931,-97.1347
1794,860,apartment,446,1,1.0,29.8754,-97.9404
1795,1150,apartment,870,1,1.0,29.7503,-95.8885
1796,1445,townhouse,1225,2,2.0,32.0055,-102.127
1797,1160,apartment,1120,1,1.0,29.489,-98.4048
1798,823,apartment,679,1,1.0,31.071,-97.3898
1799,890,apartment,711,1,1.0,29.8754,-97.9404
1800,730,apartment,750,1,1.0,30.1175,-94.1903
1801,790,apartment,694,1,1.0,29.5042,-98.5697
1802,200,cottage/cabin,160,0,1.0,27.9618,-97.1133
1803,1425,apartment,1229,2,2.0,32.9446,-96.6706
1804,850,duplex,480,1,1.0,32.1095,-95.3342
1805,874,apartment,987,2,2.0,29.3595,-98.4499
1806,979,apartment,1100,2,2.0,29.5463,-95.088
1807,660,apartment,689,2,1.0,31.8552,-106.435
1808,1259,apartment,1153,2,2.0,28.8104,-96.9742
1809,650,apartment,400,1,1.0,31.1202,-97.8824
1810,642,apartment,835,2,2.0,30.6045,-96.3123
1811,825,house,1053,2,1.0,31.1057,-97.7663
1812,695,apartment,662,1,1.0,33.8894,-98.5119
1813,599,apartment,846,2,2.0,29.8928,-97.9363
1814,620,apartment,783,1,1.0,30.1132,-94.1197
1815,900,house,1175,3,2.0,33.5552,-101.842
1816,650,apartment,850,2,2.0,26.22,-98.2116
1817,615,apartment,364,0,1.0,35.1653,-101.884
1818,725,apartment,647,1,1.0,30.0948,-94.1648
1819,1460,apartment,975,2,2.0,30.2601,-97.9015
1820,879,apartment,565,1,1.0,30.593000000000004,-96.3338
1821,1250,apartment,751,1,1.0,32.9462,-96.7058
1822,850,apartment,814,1,1.0,31.8197,-106.549
1823,1210,apartment,960,2,2.0,30.3594,-97.6853
1824,975,apartment,820,2,1.0,31.0376,-97.6809
1825,1589,apartment,1264,2,2.5,30.4569,-97.8267
1826,750,apartment,1425,2,1.5,31.9021,-106.415
1827,915,apartment,645,1,1.0,29.8754,-97.9404
1828,925,apartment,724,1,1.0,30.14,-94.1604
1829,2150,apartment,810,1,1.0,30.2638,-97.7166
1830,256,house,1367,3,2.0,26.1906,-98.1164
1831,869,apartment,691,1,1.0,30.0931,-94.1899
1832,349,apartment,275,0,1.0,33.5865,-101.861
1833,699,apartment,803,2,1.0,30.6045,-96.3123
1834,849,apartment,880,2,1.0,30.6224,-96.3498
1835,1234,apartment,1074,2,2.0,28.8104,-96.9742
1836,660,apartment,689,2,1.0,31.8552,-106.435
1837,709,apartment,663,1,1.0,30.7381,-95.5862
1838,980,apartment,576,1,1.0,29.8754,-97.9404
1839,2500,apartment,1045,2,1.5,30.29,-97.7507
1840,825,apartment,1100,2,1.5,31.6403,-97.0963
1841,680,apartment,840,2,1.0,31.7556,-106.396
1842,1769,apartment,1039,2,2.0,31.8991,-102.281
1843,475,apartment,545,0,1.0,26.1734,-97.6783
1844,1400,house,1400,3,2.0,29.5572,-98.6249
1845,2000,house,1800,3,2.0,31.8368,-102.499
1846,869,apartment,691,1,1.0,30.0931,-94.1899
1847,1271,apartment,680,1,1.0,31.9078,-102.284
1848,1155,apartment,500,1,1.0,30.2428,-97.7658
1849,800,apartment,725,2,1.5,33.9519,-98.5145
1850,1564,apartment,1300,3,2.0,29.5298,-95.0334
1851,1300,house,1475,4,2.0,27.8458,-97.596
1852,699,apartment,960,2,1.5,31.7195,-94.6168
1853,690,apartment,734,2,1.0,31.6403,-97.0963
1854,1,apartment,747,1,1.0,31.9896,-102.063
1855,990,apartment,576,1,1.0,29.8986,-97.9606
1856,1075,apartment,903,2,1.0,29.5298,-95.0334
1857,945,apartment,1070,2,2.0,32.431999999999995,-99.7724
1858,799,apartment,300,1,1.0,35.1898,-101.934
1859,850,apartment,746,2,1.0,29.5334,-98.4975
1860,650,apartment,600,1,1.0,30.6255,-96.3071
1861,889,apartment,661,1,1.0,29.5298,-95.0334
1862,714,apartment,976,2,2.0,26.4661,-98.0695
1863,925,apartment,817,2,1.0,27.6758,-97.3475
1864,699,apartment,769,1,1.0,33.5434,-101.934
1865,1845,apartment,906,1,1.0,30.2262,-97.7061
1866,690,apartment,540,1,1.0,33.8561,-98.5642
1867,772,apartment,800,1,1.0,32.4224,-99.7895
1868,1725,apartment,997,2,2.0,29.8709,-93.9643
1869,905,apartment,540,1,1.0,30.1946,-97.7778
1870,1295,apartment,1064,3,2.0,31.8579,-102.352
1871,995,apartment,1000,3,2.0,31.5171,-97.1198
1872,826,apartment,810,2,2.0,29.8754,-97.9404
1873,1300,apartment,735,1,1.0,31.9073,-102.285
1874,815,apartment,726,1,1.0,31.8682,-102.394
1875,925,apartment,611,1,1.0,29.8754,-97.9404
1876,949,apartment,607,1,1.0,29.8754,-97.9404
1877,842,apartment,912,2,1.5,32.392,-99.7746
1878,1030,apartment,699,1,1.0,30.4036,-97.7526
1879,810,apartment,1090,2,2.0,32.4366,-99.79
1880,800,apartment,900,2,2.0,26.1923,-98.2657
1881,1501,townhouse,1300,3,2.0,29.2971,-94.8002
1882,615,apartment,364,0,1.0,35.1653,-101.884
1883,905,apartment,976,1,1.0,29.5395,-98.4194
1884,690,apartment,670,1,1.0,32.431999999999995,-99.7724
1885,590,apartment,556,1,1.0,31.6403,-97.0963
1886,805,apartment,853,1,1.0,32.394,-99.779
1887,899,apartment,912,2,2.0,32.4001,-99.7691
1888,900,apartment,510,1,1.0,29.7229,-98.0742
1889,1528,apartment,729,1,1.0,32.0295,-102.091
1890,1340,apartment,878,1,1.0,30.4853,-97.8082
1891,819,apartment,950,2,1.0,29.8402,-95.3844
1892,615,apartment,458,1,1.0,29.489,-98.4048
1893,827,apartment,597,1,1.0,29.5252,-98.342
1894,1719,apartment,839,1,1.0,32.0362,-102.081
1895,530,house,1050,2,2.0,31.5525,-97.1396
1896,920,apartment,918,2,1.0,29.2635,-94.8344
1897,589,apartment,925,2,1.5,33.9104,-98.4632
1898,1230,apartment,1174,3,2.0,29.4404,-95.0978
1899,895,apartment,876,2,1.0,33.5282,-101.909
1900,1080,house,1692,3,2.0,31.1023,-97.9128
1901,1350,house,1412,3,2.0,30.0291,-95.3787
1902,715,apartment,960,2,0.0,31.9386,-106.407
1903,945,apartment,958,2,2.0,33.8712,-98.5127
1904,765,apartment,637,1,1.0,27.7103,-97.4092
1905,1185,apartment,1225,3,2.0,32.295,-95.2784
1906,2309,apartment,1152,2,2.0,31.9235,-102.292
1907,1890,house,1883,4,2.0,35.125,-101.881
1908,1225,apartment,1044,2,2.0,31.7346,-95.5332
1909,409,apartment,1125,4,2.0,34.9829,-101.902
1910,849,apartment,587,1,1.0,30.5118,-96.3171
1911,1260,apartment,1025,2,2.0,30.2428,-97.7658
1912,850,townhouse,850,3,2.0,26.2792,-98.1832
1913,1929,apartment,1022,2,2.0,32.0199,-102.148
1914,1149,house,1432,3,2.5,29.4597,-98.6555
1915,795,apartment,850,2,2.0,32.392,-99.7746
1916,499,apartment,700,2,2.0,34.9829,-101.902
1917,1069,apartment,952,1,1.0,29.7841,-95.7928
1918,1350,apartment,888,2,2.0,31.8341,-102.416
1919,2125,apartment,1352,3,2.0,32.8382,-96.7714
1920,1113,apartment,662,1,1.0,32.0276,-102.148
1921,925,apartment,817,2,1.0,27.6758,-97.3475
1922,749,apartment,908,2,2.0,29.8754,-97.9404
1923,1390,apartment,900,2,2.0,31.9721,-102.137
1924,615,apartment,364,0,1.0,35.1653,-101.884
1925,975,house,1373,3,1.0,29.3564,-94.9518
1926,1541,apartment,1216,2,2.0,29.5405,-95.3208
1927,569,apartment,650,1,1.0,27.5304,-97.8825
1928,899,apartment,1095,2,2.0,33.5924,-101.937
1929,1320,apartment,966,2,2.0,31.5171,-97.1198
1930,800,apartment,900,3,2.0,27.9095,-97.1591
1931,669,apartment,600,1,1.0,30.619,-96.3185
1932,750,house,913,3,2.0,32.4747,-99.7674
1933,750,apartment,725,2,1.5,33.9519,-98.5145
1934,762,apartment,800,1,1.0,32.431999999999995,-99.7724
1935,795,apartment,608,1,1.0,29.7055,-98.4191
1936,1737,apartment,795,1,0.0,31.8816,-102.013
1937,990,apartment,846,2,1.0,30.353,-97.6868
1938,615,apartment,364,0,1.0,35.1653,-101.884
1939,1100,manufactured,450,2,1.0,31.9896,-102.063
1940,1010,apartment,634,1,1.0,29.7364,-95.6217
1941,1399,apartment,923,2,2.0,30.4521,-97.7688
1942,990,apartment,1042,2,2.0,32.5467,-94.7487
1943,1250,apartment,1025,2,2.0,30.2063,-97.7956
1944,1126,apartment,975,2,1.0,29.5463,-95.088
1945,895,apartment,640,1,1.0,29.7077,-98.1183
1946,1249,house,1541,3,2.0,29.4597,-98.6555
1947,709,apartment,663,1,1.0,30.7372,-95.5905
1948,1237,apartment,640,1,1.0,30.3764,-97.7078
1949,1695,house,1600,3,2.0,29.947,-97.2421
1950,625,apartment,545,1,1.0,35.1696,-101.867
1951,1150,apartment,983,2,2.0,27.4229,-97.8407
1952,1990,apartment,1016,2,2.0,nan,nan
1953,1160,apartment,597,1,1.0,nan,nan
1954,1345,apartment,858,1,1.0,30.4177,-97.7032
1955,1786,apartment,628,1,1.0,30.2564,-97.7634
1956,615,apartment,364,0,1.0,35.1653,-101.884
1957,1309,house,1904,4,2.0,29.5163,-98.7527
1958,850,apartment,1200,2,2.5,26.2154,-98.2359
1959,699,apartment,769,1,1.0,33.5434,-101.934
1960,1055,apartment,850,2,1.0,31.8893,-102.349
1961,1099,apartment,1100,2,2.0,31.2029,-97.9301
1962,570,apartment,770,2,1.0,29.8929,-97.9398
1963,1497,apartment,839,1,1.0,29.7409,-95.4188
1964,760,apartment,653,1,1.0,29.6984,-95.5405
1965,1190,apartment,1170,2,2.0,29.7055,-98.4191
1966,789,apartment,725,1,1.0,35.2052,-101.9
1967,850,apartment,924,2,1.0,32.7484,-97.2163
1968,1635,townhouse,1461,2,2.0,32.0124,-102.124
1969,890,apartment,1041,3,2.0,31.8141,-106.525
1970,966,apartment,926,2,2.0,29.5652,-98.4772
1971,1095,apartment,779,1,1.0,33.0015,-96.6433
1972,790,apartment,652,1,1.0,27.7103,-97.4092
1973,745,apartment,933,2,2.0,29.8986,-97.9606
1974,270,apartment,291,1,1.0,29.4027,-98.6433
1975,1067,apartment,1023,2,2.0,32.2947,-95.2788
1976,789,apartment,646,1,1.0,31.2029,-97.9301
1977,950,apartment,579,1,1.0,31.9938,-102.107
1978,1355,apartment,1099,2,2.0,29.3049,-94.7442
1979,250,apartment,275,1,1.0,29.2766,-94.8303
1980,1858,apartment,1306,2,2.0,nan,nan
1981,239,apartment,383,1,1.0,32.7984,-97.055
1982,800,apartment,960,2,1.0,30.6189,-96.3154
1983,770,apartment,720,1,1.0,35.1929,-101.927
1984,1170,apartment,827,1,1.0,32.8614,-97.0735
1985,1259,apartment,1143,2,2.0,29.5298,-95.0334
1986,835,apartment,535,1,1.0,30.3764,-97.7078
1987,1,apartment,1061,1,1.5,29.981,-95.4373
1988,1079,apartment,1008,2,2.0,30.0931,-94.1899
1989,1682,apartment,1176,2,2.0,32.8756,-96.7495
1990,800,apartment,725,2,1.5,33.9519,-98.5145
1991,869,apartment,691,1,1.0,30.0931,-94.1899
1992,1250,house,1100,3,2.0,33.5924,-101.937
1993,2300,house,2572,4,3.0,29.6889,-95.4341
1994,950,apartment,575,1,1.0,30.2346,-97.7305
1995,660,apartment,689,2,1.0,31.8552,-106.435
1996,2333,apartment,1260,2,2.0,32.0362,-102.081
1997,1145,apartment,728,1,1.0,32.9689,-96.8457
1998,1195,townhouse,1100,2,2.5,30.3222,-97.7202
1999,560,apartment,769,1,1.0,31.535,-97.1899
2000,995,apartment,950,2,2.0,27.8458,-97.596
2001,1079,apartment,1008,2,2.0,30.0931,-94.1899
2002,1575,apartment,1120,3,2.0,31.8926,-102.351
2003,1177,apartment,923,2,1.0,29.7527,-95.6174
2004,849,townhouse,744,1,1.0,30.4176,-97.6995
2005,965,apartment,862,1,1.0,27.7103,-97.4092
2006,695,apartment,662,1,1.0,33.8894,-98.5119
2007,824,apartment,794,2,2.0,29.8754,-97.9404
2008,735,apartment,1437,3,3.5,29.8986,-97.9606
2009,1424,apartment,987,2,2.0,31.9077,-102.283
2010,1317,apartment,1015,2,2.0,30.5208,-97.8197
2011,700,house,1164,3,1.0,30.1216,-94.1331
2012,1099,apartment,1100,2,2.0,31.2029,-97.9301
2013,1245,apartment,1085,3,2.0,29.3298,-95.0044
2014,915,apartment,645,1,1.0,29.8754,-97.9404
2015,1079,apartment,1008,2,2.0,30.0931,-94.1899
2016,2200,apartment,950,2,2.0,30.2907,-97.7648
2017,875,apartment,663,1,1.0,27.7391,-97.3679
2018,785,apartment,650,1,1.0,33.9675,-98.6868
2019,570,apartment,770,2,1.0,29.8931,-97.9398
2020,735,apartment,647,1,1.0,28.809,-96.9993
2021,1015,apartment,968,2,2.0,29.6547,-95.5828
2022,999,apartment,850,2,1.5,29.8754,-97.9404
2023,950,apartment,916,2,2.0,31.0376,-97.6809
2024,1149,townhouse,1578,3,3.0,29.5189,-98.6006
2025,819,apartment,753,2,1.0,27.677,-97.365
2026,683,apartment,550,1,1.0,29.5917,-98.4686
2027,945,apartment,958,2,2.0,33.8712,-98.5127
2028,1050,apartment,1050,2,2.0,32.7356,-97.4199
2029,1899,apartment,1022,2,2.0,32.0199,-102.148
2030,860,apartment,995,2,2.0,31.7763,-106.376
2031,1800,apartment,1417,2,2.0,29.7696,-95.5201
2032,1150,apartment,982,2,2.0,30.6582,-96.3351
2033,1175,apartment,1176,3,2.0,29.7145,-95.5347
2034,639,apartment,846,2,2.0,29.8929,-97.9363
2035,918,apartment,932,2,2.0,29.5244,-98.5801
2036,950,apartment,1030,2,2.0,32.7484,-97.2163
2037,1259,apartment,1153,2,2.0,28.8104,-96.9742
2038,748,apartment,857,2,1.0,32.3044,-95.27
2039,1550,house,970,2,1.0,32.8636,-96.8562
2040,2700,house,1614,3,2.0,30.2443,-97.7653
2041,1694,apartment,839,1,1.0,32.0363,-102.081
2042,1199,house,1490,3,2.0,30.2973,-97.5237
2043,699,apartment,653,1,1.0,31.5773,-97.1241
2044,675,apartment,700,2,1.0,31.7089,-106.329
2045,884,apartment,597,1,1.0,29.5252,-98.342
2046,850,apartment,924,2,1.0,32.733000000000004,-97.2181
2047,595,apartment,995,1,1.5,26.1734,-97.6783
2048,680,apartment,510,1,1.0,32.392,-99.7746
2049,1575,apartment,1431,3,3.0,30.6581,-96.295
2050,1290,apartment,735,1,1.0,31.9078,-102.283
2051,775,apartment,660,1,1.0,29.7475,-95.5688
2052,619,apartment,616,1,1.0,30.6057,-96.3108
2053,1499,apartment,728,1,1.0,32.0275,-102.092
2054,1200,apartment,1808,2,2.5,32.1558,-95.4352
2055,1113,apartment,436,0,1.0,nan,nan
2056,675,townhouse,850,2,1.5,31.0913,-97.7919
2057,2333,apartment,1260,2,2.0,32.0362,-102.081
2058,1350,apartment,1150,2,1.5,31.8893,-102.349
2059,699,apartment,622,1,1.0,29.5024,-98.5894
2060,1271,apartment,795,2,2.0,30.249,-97.8414
2061,1385,condo,1000,2,1.5,32.8211,-96.8233
2062,1067,apartment,871,2,1.0,29.7229,-98.0742
2063,740,apartment,633,1,1.0,29.7145,-95.5347
2064,1563,apartment,1107,2,2.0,31.9076,-102.283
2065,1029,apartment,800,2,1.0,29.8754,-97.9404
2066,1815,apartment,1293,3,2.0,29.8634,-98.0037
2067,1585,apartment,729,1,1.0,32.0295,-102.091
2068,1035,apartment,706,1,1.0,30.4036,-97.7526
2069,1024,apartment,858,2,2.0,29.8754,-97.9404
2070,880,apartment,700,1,1.0,29.9295,-95.5954
2071,730,apartment,750,1,1.0,30.1175,-94.1903
2072,1295,house,1624,3,2.0,29.8326,-97.9053
2073,1285,apartment,699,1,1.0,30.2063,-97.7956
2074,550,house,640,2,1.0,29.4102,-100.893
2075,1250,house,1296,3,1.0,29.4585,-98.5279
2076,925,apartment,759,1,1.0,31.0917,-97.3648
2077,995,apartment,600,1,1.0,31.8792,-102.301
2078,1010,apartment,643,1,1.0,31.9721,-102.137
2079,942,apartment,744,1,1.0,30.3423,-97.6673
2080,639,apartment,950,2,2.0,27.5304,-97.8825
2081,1149,apartment,1074,2,2.0,28.809,-96.9993
2082,1345,apartment,888,2,2.0,31.8579,-102.352
2083,850,apartment,525,0,1.0,29.736,-95.3727
2084,850,house,1828,3,2.0,31.8654,-102.356
2085,1150,apartment,420,1,1.0,27.8255,-97.3857
2086,1458,apartment,1150,2,2.0,30.1441,-95.4703
2087,1100,house,1732,3,2.5,31.8045,-105.966
2088,735,apartment,623,1,1.0,29.5613,-97.9628
2089,645,apartment,1437,4,4.5,29.8986,-97.9606
2090,639,apartment,1985,5,5.5,29.8986,-97.9606
2091,625,apartment,550,1,1.0,30.6045,-96.3123
2092,1155,apartment,985,2,2.0,32.0395,-102.107
2093,751,house,2640,4,3.0,30.1745,-97.6134
2094,950,apartment,720,1,1.0,32.0395,-102.107
2095,818,apartment,1067,3,2.0,26.2667,-98.155
2096,874,apartment,987,2,2.0,29.3595,-98.4499
2097,1595,apartment,1000,2,1.0,30.2907,-97.7648
2098,660,apartment,689,2,1.0,31.8552,-106.435
2099,1189,apartment,983,2,2.0,30.5118,-96.3171
2100,665,apartment,475,0,1.0,29.5244,-98.5801
2101,795,apartment,740,1,1.0,26.2404,-98.2147
2102,1040,apartment,700,1,1.0,31.8792,-102.301
2103,1000,apartment,1206,2,2.0,33.5924,-101.937
2104,925,apartment,628,1,1.0,29.5563,-98.3643
2105,2228,apartment,901,1,1.0,30.2713,-97.7426
2106,1053,apartment,874,1,1.0,30.1876,-97.7472
2107,449,apartment,550,1,1.0,33.5865,-101.861
2108,919,apartment,656,1,1.0,30.1365,-94.1905
2109,819,apartment,753,2,1.0,27.677,-97.365
2110,795,apartment,760,1,1.0,32.396,-99.765
2111,1030,apartment,720,1,1.0,32.0395,-102.107
2112,885,apartment,912,2,2.0,32.4001,-99.7691
2113,1105,apartment,1040,2,2.0,30.3073,-97.6696
2114,1175,apartment,1034,2,2.0,30.14,-94.1604
2115,730,apartment,725,1,1.0,32.431999999999995,-99.7724
2116,1024,apartment,918,2,1.5,29.9295,-95.5954
